,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
1070,0.8,0182.jpg,0.7526772055073941,2952,3922,3779,3095,541.7959777718974,494.75654935168035,540.918901453958,498.7628432956381,0.877076317939327,-4.006293943957758,4.101177152097018,1024,1024
1071,0.8,0535.jpg,0.35247770069375617,21339,60540,60514,21365,544.9406748851505,509.64656112635095,523.7582962789609,471.841656915516,21.182378606189673,37.804904210834934,43.33478909382584,1024,1024
1072,0.8,0539.jpg,0.17908653846153846,11175,62400,62400,11175,534.1158493589744,539.9451602564103,517.0294407158837,476.0709619686801,17.08640864309075,63.87419828773022,66.1200315125376,1024,1024
1073,0.8,0208.jpg,0.0,0,4300,1321,2979,640.6502649507948,456.88493565480695,342.8633769721383,469.5189660960054,297.7868879786565,-12.634030441198433,298.0547758000231,1024,1024
1074,0.8,0612.jpg,0.5914386699829821,4518,7639,5637,6520,524.6748270356572,562.1250665247472,538.719018404908,574.2200920245399,-14.044191369250711,-12.095025499792655,18.534534066352215,1024,1024
1075,0.8,0467.jpg,0.3963784517881394,4378,11045,9453,5970,537.0082513487781,492.1315984343595,506.89480737018425,495.75979899497486,30.113443978593864,-3.628200560615369,30.331227267619106,1024,1024
1076,0.8,0070.jpg,0.46700302724520687,2314,4955,2367,4902,531.6265314744402,540.2348964934516,528.3408812729498,528.1438188494492,3.285650201490398,12.09107764400244,12.529551302415003,1024,1024
1077,0.8,0061.jpg,0.3894783377541998,881,2262,949,2194,508.9768177028451,494.2528977871444,505.79580674567,506.4863263445761,3.18101095717509,-12.23342855743175,12.640237536512304,1024,1024
1078,0.8,0401.jpg,0.6664154194034672,6189,9287,8798,6678,538.8940668333712,397.7717663105251,542.329140461216,392.31611260856545,-3.4350736278447584,5.455653701959648,6.447006138078399,1024,1024
1079,0.8,0641.jpg,0.43587987870488115,4456,10223,5117,9562,490.38635919484074,495.671291772523,549.5347207697134,493.47103116502825,-59.148361574872695,2.2002606074947266,59.18927118771416,1024,1024
1080,0.8,0082.jpg,0.30541041631552335,1812,5933,1976,5769,556.123987854251,573.7034412955466,580.3596810539088,534.4434044028428,-24.235693199657817,39.26003689270374,46.138046357473776,1024,1024
1081,0.8,0507.jpg,0.6741949427274692,6239,9254,6971,8522,503.32047052072875,511.2897719122077,513.4178596573574,521.0184229054213,-10.097389136628692,-9.728650993213591,14.021551894289836,1024,1024
1082,0.8,0057.jpg,0.22542339887093635,1158,5137,1777,4518,554.2948790095667,438.1159257175014,556.4864984506419,360.3926516157592,-2.191619441075204,77.72327410174222,77.7541673022678,1024,1024
1083,0.8,0515.jpg,0.18231021508621556,9061,49701,49586,9176,483.8956156979793,603.6254386318719,499.84001743679164,595.3273757628597,-15.94440173881236,8.298062869012256,17.97447618671327,1024,1024
1084,0.8,0699.jpg,0.3379891948873369,2565,7589,7130,3024,446.3741935483871,548.0942496493689,581.0760582010582,501.8938492063492,-134.70186465267113,46.200400443019646,142.40459733450288,1024,1024
1085,0.8,0436.jpg,0.6093189964157706,3910,6417,5950,4377,545.3788235294118,529.0947899159664,534.6486177747315,529.9860635138223,10.730205754680242,-0.891273597855843,10.767157664119527,1024,1024
